_type,address_city,address_full,address_state,address_street,address_zipcode,area,area_unit,broker_name,currency,detail_url,has_image,id,image,lot_size,lot_unit,num_baths,num_beds,pets,price,rent_per,spider_name,status,tags,time_scraped,url
PropertyItem,Cincinnati,"2414 W Clifton Ave, Cincinnati, OH 45219",OH,2414 W Clifton Ave,45219,2386,sqft,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/2414-W-Clifton-Ave_Cincinnati_OH_45219_M48657-85878,TRUE,4865785878,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,6186,sqft,3,8,null,480000,null,realtor_property,For Sale,New,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"6 Park Pl, Cincinnati, OH 45219",OH,6 Park Pl,45219,3065,sqft,Comey & Shepherd,$,https://www.realtor.com/realestateandhomes-detail/6-Park-Pl_Cincinnati_OH_45219_M47144-86152,TRUE,4714486152,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,1446,sqft,2.5,4,null,339900,null,realtor_property,Pending,,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"23 Thill St, Cincinnati, OH 45219",OH,23 Thill St,45219,1634,sqft,Robinson Sotheby's International Realty,$,https://www.realtor.com/realestateandhomes-detail/23-Thill-St_Cincinnati_OH_45219_M47690-06225,TRUE,4769006225,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,2962,sqft,1.5,3,null,188900,null,realtor_property,For Sale,,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"2321 Maplewood Ave, Cincinnati, OH 45219",OH,2321 Maplewood Ave,45219,2277,sqft,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/2321-Maplewood-Ave_Cincinnati_OH_45219_M47172-06565,TRUE,4717206565,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,3615,sqft,3,5,null,365000,null,realtor_property,Pending,,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"232 Klotter Ave, Cincinnati, OH 45219",OH,232 Klotter Ave,45219,1776,sqft,Coldwell Banker Realty,$,https://www.realtor.com/realestateandhomes-detail/232-Klotter-Ave_Cincinnati_OH_45219_M48270-66564,TRUE,4827066564,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,2309,sqft,2.5,2,null,300000,null,realtor_property,Pending,,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"257 Helen St, Cincinnati, OH 45219",OH,257 Helen St,45219,1776,sqft,Griffin Downey Real Estate,$,https://www.realtor.com/realestateandhomes-detail/257-Helen-St_Cincinnati_OH_45219_M46842-26206,TRUE,4684226206,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,2.5,4,null,289000,null,realtor_property,Pending,,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"210 Fosdick St Unit 2C, Cincinnati, OH 45219",OH,210 Fosdick St Unit 2C,45219,905,sqft,HUFF REALTY - Montgomery,$,https://www.realtor.com/realestateandhomes-detail/210-Fosdick-St-Unit-2C_Cincinnati_OH_45219_M45380-23994,TRUE,4538023994,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,0.75,acre,1,2,null,210000,null,realtor_property,Pending,,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"2105 Burnet Ave, Cincinnati, OH 45219",OH,2105 Burnet Ave,45219,1766,sqft,Coldwell Banker Realty,$,https://www.realtor.com/realestateandhomes-detail/2105-Burnet-Ave_Cincinnati_OH_45219_M48242-34352,TRUE,4824234352,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,4661,sqft,2.5,4,null,269900,null,realtor_property,Pending,,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"2215 Stratford Ave, Cincinnati, OH 45219",OH,2215 Stratford Ave,45219,1700,sqft,Comey & Shepherd,$,https://www.realtor.com/realestateandhomes-detail/2215-Stratford-Ave_Cincinnati_OH_45219_M48317-24807,TRUE,4831724807,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,2047,sqft,null,null,null,229900,null,realtor_property,Pending,,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"1944 Bigelow St Unit 3, Cincinnati, OH 45219",OH,1944 Bigelow St Unit 3,45219,2222,sqft,Sibcy Cline - Hyde Park,$,https://www.realtor.com/realestateandhomes-detail/1944-Bigelow-St-3_Cincinnati_OH_45219_M91698-42026,TRUE,9169842026,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,3.5,3,null,699900,null,realtor_property,For Sale,New Construction,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"1932 Bigelow St Unit 1, Cincinnati, OH 45219",OH,1932 Bigelow St Unit 1,45219,2222,sqft,Sibcy Cline - Hyde Park,$,https://www.realtor.com/realestateandhomes-detail/1932-Bigelow-St-1_Cincinnati_OH_45219_M91707-62417,TRUE,9170762417,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,3.5,3,null,709900,null,realtor_property,For Sale,New Construction,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"1946 Bigelow St Unit 3, Cincinnati, OH 45219",OH,1946 Bigelow St Unit 3,45219,2340,sqft,Sibcy Cline - Hyde Park,$,https://www.realtor.com/realestateandhomes-detail/1946-Bigelow-St-3_Cincinnati_OH_45219_M99178-84459,TRUE,9917884459,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,3.5,3,null,689900,null,realtor_property,For Sale,New Construction,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"615 Straight St, Cincinnati, OH 45219",OH,615 Straight St,45219,1528,sqft,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/615-Straight-St_Cincinnati_OH_45219_M30903-65605,TRUE,3090365605,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,8738,sqft,2.5+,2,null,249900,null,realtor_property,Pending,,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"3002 Burnet Ave, Cincinnati, OH 45219",OH,3002 Burnet Ave,45219,null,null,Sibcy Cline - West Chester,$,https://www.realtor.com/realestateandhomes-detail/3002-Burnet-Ave_Cincinnati_OH_45219_M43331-72316,TRUE,4333172316,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,8712,sqft,null,null,null,399900,null,realtor_property,Pending,,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"1936 Bigelow St Unit 1, Cincinnati, OH 45219",OH,1936 Bigelow St Unit 1,45219,2222,sqft,Sibcy Cline - Hyde Park,$,https://www.realtor.com/realestateandhomes-detail/1936-Bigelow-St-1_Cincinnati_OH_45219_M90297-49316,TRUE,9029749316,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,3.5,3,null,699900,null,realtor_property,For Sale,New Construction,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"1938 Bigelow St Unit 2, Cincinnati, OH 45219",OH,1938 Bigelow St Unit 2,45219,2222,sqft,Sibcy Cline - Hyde Park,$,https://www.realtor.com/realestateandhomes-detail/1938-Bigelow-St-2_Cincinnati_OH_45219_M99517-69853,TRUE,9951769853,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,3.5,3,null,699900,null,realtor_property,For Sale,New Construction,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"1942 Bigelow St Unit 2, Cincinnati, OH 45219",OH,1942 Bigelow St Unit 2,45219,2222,sqft,Sibcy Cline - Hyde Park,$,https://www.realtor.com/realestateandhomes-detail/1942-Bigelow-St-2_Cincinnati_OH_45219_M93394-58236,TRUE,9339458236,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,3.5,3,null,699900,null,realtor_property,For Sale,New Construction,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"1948 Bigelow St Unit 3, Cincinnati, OH 45219",OH,1948 Bigelow St Unit 3,45219,2222,sqft,Sibcy Cline - Hyde Park,$,https://www.realtor.com/realestateandhomes-detail/1948-Bigelow-St-3_Cincinnati_OH_45219_M93662-35833,TRUE,9366235833,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,3.5,3,null,699900,null,realtor_property,For Sale,New Construction,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"2639 Bellevue Ave, Cincinnati, OH 45219",OH,2639 Bellevue Ave,45219,2458,sqft,Sibcy Cline - West Chester,$,https://www.realtor.com/realestateandhomes-detail/2639-Bellevue-Ave_Cincinnati_OH_45219_M47899-49685,TRUE,4789949685,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,5837,sqft,2.5,4,null,390000,null,realtor_property,For Sale,,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"1934 Bigelow St Unit 1, Cincinnati, OH 45219",OH,1934 Bigelow St Unit 1,45219,2340,sqft,Sibcy Cline - Hyde Park,$,https://www.realtor.com/realestateandhomes-detail/1934-Bigelow-St-1_Cincinnati_OH_45219_M95053-45331,TRUE,9505345331,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,3.5,3,null,689900,null,realtor_property,For Sale,New Construction,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"1940 Bigelow St Unit 2, Cincinnati, OH 45219",OH,1940 Bigelow St Unit 2,45219,2340,sqft,Sibcy Cline - Hyde Park,$,https://www.realtor.com/realestateandhomes-detail/1940-Bigelow-St-2_Cincinnati_OH_45219_M93246-70719,TRUE,9324670719,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,3.5,3,null,689900,null,realtor_property,For Sale,New Construction,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"2234 Ravine St, Cincinnati, OH 45219",OH,2234 Ravine St,45219,2832,sqft,STAR ONE REALTORS - Northwest,$,https://www.realtor.com/realestateandhomes-detail/2234-Ravine-St_Cincinnati_OH_45219_M47845-46124,TRUE,4784546124,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,3267,sqft,null,null,null,324900,null,realtor_property,Pending,,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"240 McCormick Pl, Cincinnati, OH 45219",OH,240 McCormick Pl,45219,11844,sqft,Exp Realty,$,https://www.realtor.com/realestateandhomes-detail/240-McCormick-Pl_Cincinnati_OH_45219_M47689-31694,TRUE,4768931694,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,0.42,acre,null,null,null,699900,null,realtor_property,Pending,,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"319 E University Ave, Cincinnati, OH 45219",OH,319 E University Ave,45219,2249,sqft,Exp Realty,$,https://www.realtor.com/realestateandhomes-detail/319-E-University-Ave_Cincinnati_OH_45219_M43517-68021,TRUE,4351768021,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,4095,sqft,null,null,null,319000,null,realtor_property,Pending,,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"2252 Loth St, Cincinnati, OH 45219",OH,2252 Loth St,45219,null,null,"3CRE Residential Advisors, LLC",$,https://www.realtor.com/realestateandhomes-detail/2252-Loth-St_Cincinnati_OH_45219_M92403-39668,TRUE,9240339668,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,4661,sqft,null,null,null,90000,null,realtor_property,For Sale,,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"2327 Ravine St, Cincinnati, OH 45219",OH,2327 Ravine St,45219,1264,sqft,Keller Williams Advisors,$,https://www.realtor.com/realestateandhomes-detail/2327-Ravine-St_Cincinnati_OH_45219_M48485-31747,TRUE,4848531747,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,2526,sqft,2,4,null,299000,null,realtor_property,Pending,,2022-03-31-20-57-35,https://www.realtor.com/realestateandhomes-search/45219
PropertyItem,Cincinnati,"647 Clemmer StCincinnati, OH 45219",OH,647 Clemmer St,45219,null,null,null,$,https://www.realtor.com/realestateandhomes-detail/647-Clemmer-Ave_Cincinnati_OH_45219_M48831-51807,TRUE,4883151807,https://ar.rdcpix.com/f5691087663d779059a8b01af72689a8l-f3930878851od-w480_h360_x2_2x.jpg,null,null,2,4,Pets,2140,month,realtor_property,For Rent - House,,2022-03-31-20-57-43,https://www.realtor.com/apartments/45219/pg-2
PropertyItem,Cincinnati,"2700 University CtCincinnati, OH 45219",OH,2700 University Ct,45219,null,null,null,$,https://www.realtor.com/realestateandhomes-detail/2700-University-Ct_Cincinnati_OH_45219_M39637-89784,TRUE,3963789784,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1,Studio+,Cats,975,month,realtor_property,For Rent - Other,,2022-03-31-20-57-43,https://www.realtor.com/apartments/45219/pg-2
PropertyItem,Cincinnati,"309 E University AveCincinnati, OH 45219",OH,309 E University Ave,45219,1483,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/309-E-University-Ave_Cincinnati_OH_45219_M47427-71002,TRUE,4742771002,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1.5,3,Pets,1795,month,realtor_property,For Rent - House,,2022-03-31-20-57-43,https://www.realtor.com/apartments/45219/pg-2
PropertyItem,Cincinnati,"421 Southview AveCincinnati, OH 45219",OH,421 Southview Ave,45219,null,null,null,$,https://www.realtor.com/realestateandhomes-detail/421-Southview-Ave_Cincinnati_OH_45219_M48859-84019,TRUE,4885984019,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1,1,Cats,850,month,realtor_property,For Rent - Apartment,,2022-03-31-20-57-43,https://www.realtor.com/apartments/45219/pg-2
PropertyItem,Cincinnati,"2533 Ravine StCincinnati, OH 45219",OH,2533 Ravine St,45219,2500,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/2533-Ravine-St_Cincinnati_OH_45219_M48796-11543,TRUE,4879611543,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,2,4,Cats,2395,month,realtor_property,For Rent - House,,2022-03-31-20-57-43,https://www.realtor.com/apartments/45219/pg-2
PropertyItem,Cincinnati,"621-631 Clemmer AveCincinnati, OH 45219",OH,621-631 Clemmer Ave,45219,null,null,null,$,https://www.realtor.com/realestateandhomes-detail/621-631-Clemmer-Ave_Cincinnati_OH_45219_M45856-74447,TRUE,4585674447,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1,2,null,1250,month,realtor_property,For Rent - Apartment,,2022-03-31-20-57-43,https://www.realtor.com/apartments/45219/pg-2
PropertyItem,Cincinnati,"2160 Elysian PlCincinnati, OH 45219",OH,2160 Elysian Pl,45219,null,null,Cutler Real Estate Hyde Park,$,https://www.realtor.com/realestateandhomes-detail/2160-Elysian-Pl_Cincinnati_OH_45219_M43311-18162,TRUE,4331118162,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,2,1,null,2000,month,realtor_property,For Rent - House,,2022-03-31-20-57-43,https://www.realtor.com/apartments/45219/pg-2
PropertyItem,Cincinnati,"322 Warner StCincinnati, OH 45219",OH,322 Warner St,45219,500,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/322-Warner-St_Cincinnati_OH_45219_M94490-90546,TRUE,9449090546,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1,1,null,775,month,realtor_property,For Rent - Apartment,,2022-03-31-20-57-43,https://www.realtor.com/apartments/45219/pg-2
PropertyItem,Cincinnati,"337 W McMillan StCincinnati, OH 45219",OH,337 W McMillan St,45219,976,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/337-W-McMillan-St_Cincinnati_OH_45219_M94957-19624,TRUE,9495719624,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1,1,null,950,month,realtor_property,For Rent - Apartment,,2022-03-31-20-57-43,https://www.realtor.com/apartments/45219/pg-2
PropertyItem,Cincinnati,"2382 Ravine St Unit 1Cincinnati, OH 45219",OH,2382 Ravine St Unit 1,45219,1000,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/2382-Ravine-St-1_Cincinnati_OH_45219_M93361-72926,TRUE,9336172926,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,1,2,null,1495,month,realtor_property,For Rent - Condo,,2022-03-31-20-57-43,https://www.realtor.com/apartments/45219/pg-2
PropertyItem,Cincinnati,"216 Fosdick StCincinnati, OH 45219",OH,216 Fosdick St,45219,3100,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/216-Fosdick-St_Cincinnati_OH_45219_M47360-25866,TRUE,4736025866,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,3,6,null,3750,month,realtor_property,For Rent - House,,2022-03-31-20-57-43,https://www.realtor.com/apartments/45219/pg-2
PropertyItem,Cincinnati,"116 Lyon StCincinnati, OH 45219",OH,116 Lyon St,45219,3073,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/116-Lyon-St_Cincinnati_OH_45219_M48764-81204,TRUE,4876481204,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,3,6,Cats,3895,month,realtor_property,For Rent - House,,2022-03-31-20-57-43,https://www.realtor.com/apartments/45219/pg-2
PropertyItem,Cincinnati,"2242 Flora St Unit 2Cincinnati, OH 45219",OH,2242 Flora St Unit 2,45219,null,null,null,$,https://www.realtor.com/realestateandhomes-detail/2242-Flora-St-2_Cincinnati_OH_45219_M94085-61631,TRUE,9408561631,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,2.5,2,null,1100,month,realtor_property,For Rent - Condo,,2022-03-31-20-57-43,https://www.realtor.com/apartments/45219/pg-2
PropertyItem,Cincinnati,"4412 Erie AveCincinnati, OH 45227",OH,4412 Erie Ave,45227,3768,sqft,Coldwell Banker Realty,$,https://www.realtor.com/realestateandhomes-detail/4412-Erie-Ave_Cincinnati_OH_45227_M47299-79184,TRUE,4729979184,https://ap.rdcpix.com/28c76b30715d874ac547653693fdfd9dl-m1338551497od-w480_h360_x2_2x.jpg,null,null,1,4,null,1750,month,realtor_property,For Rent - Apartment,,2022-03-31-20-58-11,https://www.realtor.com/apartments/45227
PropertyItem,Cincinnati,"3605 Old Red Bank RdCincinnati, OH 45227",OH,3605 Old Red Bank Rd,45227,1604,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/3605-Woodland-Rd_Cincinnati_OH_45227_M38993-68192,TRUE,3899368192,https://ar.rdcpix.com/b15409164bed4d2b3d6c5a8ce843e26cl-f3117932510od-w480_h360_x2_2x.jpg,null,null,2,4,Pets,2300,month,realtor_property,For Rent - House,,2022-03-31-20-58-11,https://www.realtor.com/apartments/45227
PropertyItem,Cincinnati,"8288 Wooster PikeCincinnati, OH 45227",OH,8288 Wooster Pike,45227,770 - 915,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/8288-Wooster-Pike_Cincinnati_OH_45227_M48935-35460,TRUE,4893535460,https://static.rdc.moveaws.com/images/common/photos-coming-soon.svg,null,null,2-Jan,2-Jan,Pets,1271,month,realtor_property,For Rent - Apartment,,2022-03-31-20-58-11,https://www.realtor.com/apartments/45227
PropertyItem,Cincinnati,"8204 Wooster PikeCincinnati, OH 45227",OH,8204 Wooster Pike,45227,800 - 1860,sqft,null,$,https://www.realtor.com/realestateandhomes-detail/8204-Wooster-Pike_Cincinnati_OH_45227_M32203-10876,TRUE,3220310876,https://ar.rdcpix.com/9de487f36b678539d2b9a703349ccb6fc-f143972963od-w480_h360_x2_2x.jpg,null,null,1 - 2.5,3-Jan,Pets,1100 - 1950,month,realtor_property,For Rent - Apartment,,2022-03-31-20-58-11,https://www.realtor.com/apartments/45227
